YEAR,MONTH,FISHING_GROUND_CODE,FLEET,FISHERY,GEAR,SPECIES,FISHING_DAYS,CATCH
2024,10,6105075,Sri Lanka,Gillnet,Gillnet,Rainbow runner,2214.0,0.7
2024,10,6105075,Sri Lanka,Gillnet,Gillnet,Giant manta,2214.0,0.3
2024,10,6105075,Sri Lanka,Gillnet,Gillnet,Blue shark,2214.0,0.3
2024,10,6105075,Sri Lanka,Gillnet,Gillnet,Silky shark,2214.0,0.6
2024,10,6105075,Sri Lanka,Gillnet,Gillnet,Shortfin mako,2214.0,0.1
2024,10,6105075,Sri Lanka,Gillnet,Gillnet,Smooth hammerhead,2214.0,0.1
2024,10,6105075,Sri Lanka,Line | Coastal longline,Coastal longline,Silky shark,2607.0,5.3
2024,10,6105075,Sri Lanka,Line | Handline,Handline,Silky shark,80.0,2.9
2024,10,6105075,Sri Lanka,Other,Beach seine,Needle cuttlefish,611.0,16.5
2024,10,6105075,Sri Lanka,Other,Beach seine,Indian mackerel,611.0,27.9
2024,10,6105075,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,3273.0,70.1
2024,10,6105075,Sri Lanka,Purse seine | Other,Ringnet,Indian mackerel,3273.0,14.5
2024,10,6105075,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,3273.0,22.0
2024,10,6105075,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,3273.0,759.8
2024,10,6105075,Sri Lanka,Purse seine | Other,Ringnet,Giant manta,3273.0,0.9
2024,10,6105075,Sri Lanka,Purse seine | Other,Ringnet,Silky shark,3273.0,10.6
2024,10,6105080,Sri Lanka,Gillnet,Gillnet,Common dolphinfish,6494.0,0.7
2024,10,6105080,Sri Lanka,Gillnet,Gillnet,Giant manta,6494.0,0.4
2024,10,6105080,Sri Lanka,Gillnet,Gillnet,Silky shark,6494.0,0.2
2024,10,6105080,Sri Lanka,Gillnet,Gillnet,Smooth hammerhead,6494.0,0.2
2024,10,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Indian scad,4772.0,2.2
2024,10,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Silky shark,4772.0,14.5
2024,10,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Scalloped hammerhead,4772.0,0.7
2024,10,6105080,Sri Lanka,Line | Handline,Handline,Bigeye scad,967.0,9.0
2024,10,6105080,Sri Lanka,Line | Handline,Handline,Indian mackerel,967.0,11.2
2024,10,6105080,Sri Lanka,Other,Beach seine,Dorab wolf-herring,525.0,1.6
2024,10,6105080,Sri Lanka,Other,Beach seine,Needle cuttlefish,525.0,10.6
2024,10,6105080,Sri Lanka,Other,Beach seine,Indian mackerel,525.0,63.4
2024,10,6105080,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,2034.0,43.4
2024,10,6105080,Sri Lanka,Purse seine | Other,Ringnet,Indian mackerel,2034.0,6.8
2024,10,6105080,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,2034.0,1.8
2024,10,6105080,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,2034.0,326.8
2024,10,6105085,Sri Lanka,Gillnet,Gillnet,Indian scad,115.0,1.5
2024,10,6105085,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,2328.0,64.1
2024,10,6105085,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,2328.0,8.4
2024,10,6105085,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,2328.0,313.2
2024,10,6110065,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,1614.0,1.0
2024,10,6110080,Sri Lanka,Gillnet,Gillnet,Rainbow runner,82.0,4.1
2024,10,6110080,Sri Lanka,Line | Coastal longline,Coastal longline,Indian mackerel,131.0,0.9
2024,10,6110080,Sri Lanka,Purse seine | Other,Ringnet,Bigeye scad,1328.0,2.3
2024,10,6110080,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,1328.0,42.7
2024,10,6110080,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,1328.0,2.9
2024,10,6110080,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,1328.0,216.1
2024,10,6115065,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,667.0,0.3
2024,10,6115065,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,667.0,0.8
2024,10,6115065,Sri Lanka,Longline | Fresh,Longline (fresh),Shortfin mako,667.0,0.1
2024,10,6120055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,1910.0,12.8
2024,10,6120060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,9059.0,189.0
2024,10,6120060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,9059.0,4.2
2024,10,6120060,I. R. Iran,Gillnet,Gillnet,Spottail shark,9059.0,8.4
2024,10,6120060,I. R. Iran,Gillnet,Gillnet,Silky shark,9059.0,0.4
2024,10,6120060,I. R. Iran,Gillnet,Gillnet,Milk shark,9059.0,21.3
2024,10,6120060,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,6077.0,53.8
2024,10,6120060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,6077.0,2.7
2024,10,6120060,I. R. Iran,Line | Trolling,Troll line,Milk shark,6077.0,7.4
2024,10,6125045,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,532.0,0.1
2024,10,6125045,I. R. Iran,Gillnet,Gillnet,Spottail shark,532.0,0.1
2024,10,6125045,I. R. Iran,Gillnet,Gillnet,Milk shark,532.0,0.4
2024,10,6125045,I. R. Iran,Line | Trolling,Troll line,Spottail shark,300.0,0.3
2024,10,6125045,I. R. Iran,Line | Trolling,Troll line,Milk shark,300.0,0.8
2024,10,6125050,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,19349.0,5.6
2024,10,6125050,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,19349.0,0.4
2024,10,6125050,I. R. Iran,Gillnet,Gillnet,Spottail shark,19349.0,0.7
2024,10,6125050,I. R. Iran,Gillnet,Gillnet,Milk shark,19349.0,2.0
2024,10,6125050,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,7740.0,2.5
2024,10,6125050,I. R. Iran,Line | Trolling,Troll line,Spottail shark,7740.0,0.4
2024,10,6125050,I. R. Iran,Line | Trolling,Troll line,Milk shark,7740.0,1.0
2024,10,6125055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,9277.0,26.6
2024,10,6125055,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,9277.0,1.2
2024,10,6125055,I. R. Iran,Gillnet,Gillnet,Spottail shark,9277.0,2.4
2024,10,6125055,I. R. Iran,Gillnet,Gillnet,Milk shark,9277.0,6.1
2024,10,6125055,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,5197.0,12.0
2024,10,6125055,I. R. Iran,Line | Trolling,Troll line,Spottail shark,5197.0,1.2
2024,10,6125055,I. R. Iran,Line | Trolling,Troll line,Milk shark,5197.0,3.2
2024,10,6125060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,1196.0,17.7
2024,10,6125060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,1196.0,0.2
2024,10,6125060,I. R. Iran,Gillnet,Gillnet,Spottail shark,1196.0,0.4
2024,10,6125060,I. R. Iran,Gillnet,Gillnet,Milk shark,1196.0,1.1
2024,10,6125060,I. R. Iran,Line | Coastal longline,Coastal longline,Common dolphinfish,9330.57196021704,20.1
2024,10,6125060,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,1065.0,7.9
2024,10,6125060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,1065.0,0.2
2024,10,6125060,I. R. Iran,Line | Trolling,Troll line,Milk shark,1065.0,0.6
2024,10,6200035,Kenya,Gillnet,Gillnet,Common dolphinfish,12000.0,3.37933
2024,10,6200035,Kenya,Line | Coastal longline,Coastal longline,Common dolphinfish,1360.0,0.005
2024,10,6200035,Kenya,Line | Coastal longline,Coastal longline,Great barracuda,1360.0,0.001
2024,10,6200035,Kenya,Line | Coastal longline,Coastal longline,Escolar,1360.0,0.0088
2024,10,6200035,Kenya,Line | Coastal longline,Coastal longline,Blue shark,1360.0,0.4184
2024,10,6200035,Kenya,Line | Coastal longline,Coastal longline,Silky shark,1360.0,0.0474
2024,10,6200035,Kenya,Line | Coastal longline,Coastal longline,Shortfin mako,1360.0,0.0666
2024,10,6200035,Kenya,Line | Handline,Handline,Great barracuda,7750.0,28.8
2024,10,6200035,Kenya,Line | Trolling,Troll line,Great barracuda,1200.0,12.34
2024,10,6200040,Kenya,Gillnet,Gillnet,Common dolphinfish,12000.0,1.6176
2024,10,6200040,Kenya,Line | Coastal longline,Coastal longline,Common dolphinfish,1360.0,0.00333
2024,10,6200040,Kenya,Line | Coastal longline,Coastal longline,Great barracuda,1360.0,0.00067
2024,10,6200040,Kenya,Line | Coastal longline,Coastal longline,Escolar,1360.0,0.00587
2024,10,6200040,Kenya,Line | Coastal longline,Coastal longline,Blue shark,1360.0,0.27893
2024,10,6200040,Kenya,Line | Coastal longline,Coastal longline,Silky shark,1360.0,0.0316
2024,10,6200040,Kenya,Line | Coastal longline,Coastal longline,Shortfin mako,1360.0,0.0444
2024,10,6200040,Kenya,Line | Handline,Handline,Great barracuda,7750.0,19.2
2024,10,6200040,Kenya,Line | Trolling,Troll line,Great barracuda,1200.0,8.22667
2024,10,6200055,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,210.0,0.1
2024,10,6200075,Sri Lanka,Longline | Fresh,Longline (fresh),Giant manta,11057.0,0.1
2024,10,6200075,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,11057.0,0.1
2024,10,6200075,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,11057.0,1.3
2024,10,6205040,Comoros,Line | Coastal longline,Coastal longline,Common dolphinfish,26180.9966230781,2.22552
2024,10,6205040,Comoros,Line | Coastal longline,Coastal longline,Silky shark,26180.9966230781,0.15599
2024,10,6205040,Comoros,Line | Coastal longline,Coastal longline,Great hammerhead,26180.9966230781,0.08167
2024,10,6205040,Comoros,Line | Trolling,Troll line,Common dolphinfish,12218.6547615834,2.41118
2024,10,6205040,Comoros,Line | Trolling,Troll line,Silky shark,12218.6547615834,2.53045
2024,10,6205060,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,878.0,0.1
2024,10,6205065,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,4598.0,1.0
2024,10,6205065,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,4598.0,1.1
2024,10,6205065,Sri Lanka,Longline | Fresh,Longline (fresh),Shortfin mako,4598.0,1.0
2024,10,6205075,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,9337.0,0.1
2024,10,6205075,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,9337.0,0.4
2024,11,5100077,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,413.0,0.1
2024,11,5100077,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,413.0,0.2
2024,11,5100077,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,413.0,0.5
2024,11,5100077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,0.5
2024,11,5100077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,10.0
2024,11,5100078,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,412.0,0.1
2024,11,5100078,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,412.0,0.1
2024,11,5100078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,0.2
2024,11,5100078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,59.0,0.2
2024,11,5100078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,12.5
2024,11,5100079,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,391.0,0.2
2024,11,5100079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.5
2024,11,5100080,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,304.0,0.2
2024,11,5100081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,0.2
2024,11,5100081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,40.0,1.0
2024,11,5100081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,4.0
2024,11,5100082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.5
2024,11,5100084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,0.1
2024,11,5100084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,0.6
2024,11,5100084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.5
2024,11,5100085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,0.1
2024,11,5100085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,59.0,0.6
2024,11,5100085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,8.5
2024,11,5101077,Sri Lanka,Gillnet,Gillnet (offshore),Indian scad,543.0,0.2
2024,11,5101077,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,543.0,1.1
2024,11,5101077,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,543.0,0.5
2024,11,5101077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,178.0,2.1
2024,11,5101077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,178.0,1.1
2024,11,5101077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,178.0,51.0
2024,11,5101078,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,260.0,0.2
2024,11,5101078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,99.0,42.7
2024,11,5101079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,158.0,2.8
2024,11,5101079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,158.0,1.1
2024,11,5101079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,158.0,24.5
2024,11,5101080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,2.0
2024,11,5101080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,0.8
2024,11,5101080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,6.5
2024,11,5101081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,2.9
2024,11,5101081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,2.5
2024,11,5101081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,14.8
2024,11,5101082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,3.2
2024,11,5101082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,5.9
2024,11,5101083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,0.5
2024,11,5101083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,4.0
2024,11,5101084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,2.5
2024,11,5101084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,2.6
2024,11,5101084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,8.0
2024,11,5101085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,99.0,1.2
2024,11,5101085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,99.0,0.6
2024,11,5101085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,99.0,13.0
2024,11,5101086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,3.0
2024,11,5101086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,9.4
2024,11,5101087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,1.0
2024,11,5101087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.0
2024,11,5101089,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,0.3
2024,11,5101089,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.5
2024,11,5101090,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,0.5
2024,11,5101090,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.5
2024,11,5101091,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,26.0
2024,11,5102077,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,304.0,0.3
2024,11,5102077,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,304.0,0.2
2024,11,5102077,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,304.0,0.3
2024,11,5102077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,178.0,5.1
2024,11,5102077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,178.0,3.8
2024,11,5102077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,178.0,45.3
2024,11,5102078,Sri Lanka,Gillnet,Gillnet (offshore),Rough triggerfish,456.0,1.1
2024,11,5102078,Sri Lanka,Gillnet,Gillnet (offshore),Rainbow runner,456.0,2.1
2024,11,5102078,Sri Lanka,Gillnet,Gillnet (offshore),Indian scad,456.0,4.0
2024,11,5102078,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,456.0,0.1
2024,11,5102078,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,456.0,0.1
2024,11,5102078,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,456.0,0.2
2024,11,5102078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,119.0,4.6
2024,11,5102078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,119.0,4.0
2024,11,5102078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,119.0,16.3
2024,11,5102079,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,282.0,0.1
2024,11,5102079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,119.0,0.5
2024,11,5102079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,119.0,0.5
2024,11,5102079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,119.0,17.8
2024,11,5102080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,40.0,1.5
2024,11,5102080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,13.0
2024,11,5102081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,1.3
2024,11,5102081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,59.0,0.7
2024,11,5102081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,8.0
2024,11,5102082,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,22.0,0.1
2024,11,5102082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,9.8
2024,11,5102082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,25.8
2024,11,5102083,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,22.0,0.1
2024,11,5102083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,0.4
2024,11,5102083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,40.0,1.1
2024,11,5102083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,5.2
2024,11,5102084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,0.7
2024,11,5102084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,14.2
2024,11,5102085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,13.2
2024,11,5102088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,0.8
2024,11,5102088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,9.0
2024,11,5102089,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.0
2024,11,5103077,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,196.0,0.1
2024,11,5103077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,158.0,2.8
2024,11,5103077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,158.0,4.9
2024,11,5103077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,158.0,29.7
2024,11,5103078,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,152.0,0.2
2024,11,5103078,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,152.0,0.4
2024,11,5103078,Sri Lanka,Gillnet,Gillnet (offshore),Shortfin mako,152.0,0.1
2024,11,5103078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,2.9
2024,11,5103078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,0.7
2024,11,5103078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,20.2
2024,11,5103091,Indonesia,Purse seine | LS,Purse seine,Common dolphinfish,5.0,0.05
2024,11,5104068,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,22.0,0.1
2024,11,5104077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,2.1
2024,11,5104077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,2.3
2024,11,5104077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,28.2
2024,11,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Common dolphinfish,37299.0,761.0
2024,11,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Whitecheek shark,37299.0,10.0
2024,11,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Spottail shark,37299.0,21.0
2024,11,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Silky shark,37299.0,53.0
2024,11,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Oceanic whitetip shark,37299.0,4.0
2024,11,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Milk shark,37299.0,71.0
2024,11,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Shortfin mako,37299.0,3.0
2024,11,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Great hammerhead,37299.0,1.0
2024,11,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Scalloped hammerhead,37299.0,1.0
2024,11,5105085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,0.3
2024,11,5105085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,10.0
2024,11,5105086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,2.3
2024,11,5105086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,11.0
2024,11,5105088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,2.0
2024,11,5105088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.5
2024,11,5105094,Indonesia,Purse seine | LS,Small purse seine,Common dolphinfish,10.0,0.1
2024,11,5106086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,6.0
2024,11,5106086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,14.8
2024,11,5109060,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,22.0,0.1
2024,11,5111062,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,22.0,0.1
2024,11,5111062,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,22.0,0.6
2024,11,5111062,Sri Lanka,Gillnet,Gillnet (offshore),Shortfin mako,22.0,0.3
2024,11,5111062,Sri Lanka,Gillnet,Gillnet (offshore),Great hammerhead,22.0,0.5
2024,11,5115087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.0
2024,11,5200078,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,521.0,0.3
2024,11,5200079,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,412.0,2.0
2024,11,5200079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.0
2024,11,5200080,Sri Lanka,Gillnet,Gillnet (offshore),Indian scad,369.0,8.0
2024,11,5200080,Sri Lanka,Gillnet,Gillnet (offshore),Shortfin mako,369.0,0.1
2024,11,5200085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.0
2024,11,5201077,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,130.0,0.2
2024,11,5201078,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,217.0,0.5
2024,11,5201079,Sri Lanka,Gillnet,Gillnet (offshore),Indian scad,174.0,5.0
2024,11,5202077,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,65.0,0.1
2024,11,5202078,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,174.0,0.1
2024,11,5202079,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,434.0,0.1
2024,11,5202080,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,564.0,2.9
2024,11,5202080,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,564.0,0.4
2024,11,5202083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,5.0
2024,11,5203078,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,174.0,0.3
2024,11,5203078,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,174.0,0.1
2024,11,5203079,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,391.0,0.1
2024,11,5203079,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,391.0,0.1
2024,11,5203080,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,326.0,2.8
2024,11,5203080,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,326.0,0.1
2024,11,5204077,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,109.0,1.6
2024,11,5204077,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,109.0,2.4
2024,11,5204077,Sri Lanka,Gillnet,Gillnet (offshore),Shortfin mako,109.0,0.1
2024,11,5204077,Sri Lanka,Gillnet,Gillnet (offshore),Great hammerhead,109.0,0.2
2024,11,5205077,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,65.0,1.1
2024,11,5205077,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,65.0,1.8
2024,11,5205077,Sri Lanka,Gillnet,Gillnet (offshore),Shortfin mako,65.0,0.1
2024,11,5205077,Sri Lanka,Gillnet,Gillnet (offshore),Great hammerhead,65.0,0.2
2024,11,5205084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,0.5
2024,11,5205084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,0.5
2024,11,5206078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,2.0
2024,11,5206078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,3.0
2024,11,5206078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.0
2024,11,5206082,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,65.0,0.1
2024,11,5207106,Indonesia,Purse seine | LS,Small purse seine,Common dolphinfish,2.0,0.464
